STTSTTSTT,"Nội dung nhập, cập nhật dữ liệu về quy hoạch đô thị và nông thônNội dung nhập, cập nhật dữ liệu về quy hoạch đô thị và nông thônNội dung nhập, cập nhật dữ liệu về quy hoạch đô thị và nông thôn","Nội dung nhập, cập nhật dữ liệu về quy hoạch đô thị và nông thônNội dung nhập, cập nhật dữ liệu về quy hoạch đô thị và nông thônNội dung nhập, cập nhật dữ liệu về quy hoạch đô thị và nông thôn",Ghi chúGhi chúGhi chú
IIIIIIIII,"Phê duyệt nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạch đô thị và nông thôn (đối với các quy hoạch có yêu cầu phải lập nhiệm vụ quy hoạch)PhêPhê  duyệtduyệt  nhiệmnhiệm  vụvụ  quyquy  hoạch,hoạch,  điềuđiều  chỉnh nhiệm vụ quy hoạch đô thị và nông thôn (đối với các quy hoạch có yêu cầu phải lập nhiệm vụ quy hoạch)chỉnh nhiệm vụ quy hoạch đô thị và nông thôn (đối với các quy hoạch có yêu cầu phải lập nhiệm vụ quy hoạch)","Phê duyệt nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạch đô thị và nông thôn (đối với các quy hoạch có yêu cầu phải lập nhiệm vụ quy hoạch)PhêPhê  duyệtduyệt  nhiệmnhiệm  vụvụ  quyquy  hoạch,hoạch,  điềuđiều  chỉnh nhiệm vụ quy hoạch đô thị và nông thôn (đối với các quy hoạch có yêu cầu phải lập nhiệm vụ quy hoạch)chỉnh nhiệm vụ quy hoạch đô thị và nông thôn (đối với các quy hoạch có yêu cầu phải lập nhiệm vụ quy hoạch)","- Kết quả giải quyết thủ tục do Cơ quan phê duyệt nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạch thực hiện, ban hành, chuẩn hóa dữ liệu vào Hệ thống thông tin về hoạt động xây dựng.- Kết quả giải quyết thủ tục do Cơ quan phê duyệt nhiệm vụ quy- Kết quả giải quyết thủ tục do Cơ quan phê duyệt nhiệm vụ quy  hoạch,hoạch,  điềuđiều  chỉnhchỉnh  nhiệm vụnhiệm vụ  quyquy  hoạchhoạch  thựcthực  hiện,hiện,  ban hành,ban hành,  chuẩnchuẩn  hóahóa  dữdữ  liệuliệu  vào Hệvào Hệ  thốngthống  thôngthông  tintin  vềvề  hoạt động xây dựng.hoạt động xây dựng.- Kết quả thủ tục do cơ quan lập nhiệm vụ quy hoạch thực hiện, cập nhật vào Hệ thống thông tin về hoạt động xây dựng để tạo lập Cơ sở dữ liệu chuyên ngành- Kết quả thủ tục do cơ- Kết quả thủ tục do cơ  quan lập nhiệm vụ quy hoạchquan lập nhiệm vụ quy hoạch  thực hiện,thực hiện,  cậpcập  nhậtnhật  vàovào  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựng để tạo lập Cơ sở dữ liệu chuyên ngànhxây dựng để tạo lập Cơ sở dữ liệu chuyên ngành"
111,Dữ liệu chungDữ liệu chungDữ liệu chung,Dữ liệu chungDữ liệu chungDữ liệu chung,Dữ liệu chungDữ liệu chungDữ liệu chung
1.11.11.1,Mã định danh quy hoạch (Mã định danh quy hoạch đã được khởi tạo trong bước thẩm định nhiệm vụ quy hoạch)Mã định danh quy hoạch (MãMã định danh quy hoạch (Mã  địnhđịnh  danhdanh  quy hoạch đã được khởi tạo trongquy hoạch đã được khởi tạo trong  bướcbước  thẩmthẩm  định nhiệm vụ quy hoạch)định nhiệm vụ quy hoạch),[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
1.21.21.2,Tên nhiệm vụ quy hoạchTên nhiệm vụ quy hoạchTên nhiệm vụ quy hoạch,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
1.31.31.3,"Địa điểm quy hoạch (xã/phường, tỉnh/thành phố)ĐịaĐịa  điểmđiểm  quyquy  hoạch (xãhoạch (xã//phường,phường,  tỉnhtỉnh//thành phố)thành phố)","[Chọn tỉnh/thành phố, xã/phường hoặc nhập thông tin địa điểm quy hoạch đối với quy hoạch liên phường, liên xã][Chọn[Chọn  tỉnhtỉnh//thànhthành  phố, xãphố, xã//phườngphường  hoặchoặc  nhập thôngnhập thông  tintin  địađịa  điểmđiểm  quy hoạch đối với quy hoạch liên phường, liên xã]quy hoạch đối với quy hoạch liên phường, liên xã]",Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
1.41.41.4,Cấp độ quy hoạchCấp độ quy hoạchCấp độ quy hoạch,[Chọn cấp độ quy hoạch][Chọn[Chọn  cấpcấp  độđộ  quy hoạchquy hoạch]],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
1.51.51.5,Loại quy hoạchLoại quy hoạchLoại quy hoạch,[Chọn loại quy hoạch][Chọn loại quy hoạch][Chọn loại quy hoạch],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
1.61.61.6,"Trình tự lập, điều chỉnh nhiệm vụ quy hoạchTrình tự lập, Trình tự lập, điềuđiều chỉnh nhiệm vụ quy hoạch chỉnh nhiệm vụ quy hoạch",[Chọn loại lập mới hoặc điều chỉnh cục bộ hoặc điều chỉnh tổng thể][Chọn loại lập mới hoặc [Chọn loại lập mới hoặc điềuđiều  chỉnhchỉnh  cụccục  bộbộ  hoặc hoặc điềuđiều chỉnh tổng thể] chỉnh tổng thể],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
1.71.71.7,"Quy mô, diện tích lập quy hoạchQuyQuy  mô,mô,  diệndiện  tíchtích  lập quy hoạchlập quy hoạch",[Nhập dữ liệu (theo hecta)][Nhập[Nhập  dữdữ  liệuliệu  (theo hecta)(theo hecta)]],
1.81.81.8,Dân sốDân sốDân số,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],
222,Dữ liệu chi tiếtDữ liệu chi tiếtDữ liệu chi tiết,Dữ liệu chi tiếtDữ liệu chi tiếtDữ liệu chi tiết,Dữ liệu chi tiếtDữ liệu chi tiếtDữ liệu chi tiết
2.12.12.1,Cơ quan tổ chức lập nhiệm vụ quy hoạch (đối với các quy hoạch có yêu cầu phải lập nhiệm vụ quy hoạch)CơCơ  quanquan  tổtổ  chứcchức  lập nhiệmlập nhiệm  vụvụ  quyquy  hoạch (đốihoạch (đối  vớivới  cáccác  quyquy  hoạch cóhoạch có  yêuyêu  cầucầu  phảiphải  lập nhiệm vụ quy hoạch)lập nhiệm vụ quy hoạch),[Nhập dữ liệu hoặc Mã đăng ký kinh doanh (nếu có)][Nhập dữ[Nhập dữ  liệuliệu  hoặchoặc  Mã đăng ký kinh doanh (nếu có)]Mã đăng ký kinh doanh (nếu có)],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.22.22.2,Cơ quan thẩm định nhiệm vụ quy hoạchCơCơ  quanquan  thẩmthẩm  định nhiệm vụ quy hoạchđịnh nhiệm vụ quy hoạch,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.32.32.3,Cơ quan phê duyệt nhiệm vụ quy hoạchCơCơ  quanquan  phêphê  duyệt nhiệm vụ quy hoạchduyệt nhiệm vụ quy hoạch,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.42.42.4,Quy mô dân số dự báoQuy mô dân số dự báoQuy mô dân số dự báo,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.52.52.5,Thời hạn lập quy hoạchThời hạn lập quy hoạchThời hạn lập quy hoạch,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.62.62.6,Kế hoạch thực hiện quy hoạch chung (đối với quy hoạch chung)Kế hoạch thực hiện quy hoạchKế hoạch thực hiện quy hoạch  chungchung  (đối(đối  với quy hoạch chung)với quy hoạch chung),[Đính kèm file được ký số hoặc Chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  ký số hoặc Chứng thực bản sao điện tử từ bản chính]ký số hoặc Chứng thực bản sao điện tử từ bản chính],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.72.72.7,"Các nhiệm vụ quy hoạch, quy hoạch có liên quan (nếu có)CácCác  nhiệmnhiệm  vụvụ  quy hoạch, quy hoạch có liên quan (nếu có)quy hoạch, quy hoạch có liên quan (nếu có)","[Nhập mã định danh của nhiệm vụ quy hoạch, quy hoạch có liên quan][Nhập mã định danh của nhiệm vụ quy hoạch, quy hoạch có liên quan][Nhập mã định danh của nhiệm vụ quy hoạch, quy hoạch có liên quan]",Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.82.82.8,Chủ nhiệm lập nhiệm vụ quy hoạchChủ nhiệm lập nhiệm vụ quy hoạchChủ nhiệm lập nhiệm vụ quy hoạch,[Nhập dữ liệu mã số chứng chỉ hành nghề hoạt động xây dựng][Nhập[Nhập  dữdữ  liệuliệu  mãmã  số chứngsố chứng  chỉchỉ  hànhhành  nghề hoạt động xây dựng]nghề hoạt động xây dựng],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.92.92.9,Danh sách chủ trì các bộ môn thiết kế quy hoạchDanh sách chủ trì các bộ môn thiết kế quy hoạchDanh sách chủ trì các bộ môn thiết kế quy hoạch,[Nhập dữ liệu mã số chứng chỉ hành nghề hoạt động xây dựng][Nhập[Nhập  dữdữ  liệuliệu  mãmã  số chứngsố chứng  chỉchỉ  hànhhành  nghề hoạt động xây dựnghề hoạt động xây dựng]ng],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.102.102.10,"Thông báo kết quả thẩm định nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạchThông báo kết quả thẩm địnhThông báo kết quả thẩm định  nhiệmnhiệm  vụvụ  quy hoạch, quy hoạch, điềuđiều chỉnh nhiệm vụ quy hoạch chỉnh nhiệm vụ quy hoạch","[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập[Nhập  số:..,số:..,  ngàyngày  .... tháng.... tháng  ........  năm....,năm....,  cơ quan ban hành văn bản]cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  ký sốký số  hoặchoặc  đượcđược  chứng thựcchứng thực  bảnbản  sao điệnsao điện  tửtử  từ bản chính]từ bản chính]",Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.112.112.11,Thông tin khác (nếu có)Thông tin khác (nếu có)Thông tin khác (nếu có),[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
2.122.122.12,"Hồ sơ phê duyệt nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạchHồ sơ phê duyệt nhiệm vụ quy hoạch, Hồ sơ phê duyệt nhiệm vụ quy hoạch, điềuđiều chỉnh nhiệm vụ quy hoạch chỉnh nhiệm vụ quy hoạch","Hồ sơ phê duyệt nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạchHồ sơ phê duyệt nhiệm vụ quy hoạch, Hồ sơ phê duyệt nhiệm vụ quy hoạch, điềuđiều chỉnh nhiệm vụ quy hoạch chỉnh nhiệm vụ quy hoạch",
aaa,Cơ sở dữ liệu số cơ bảnCơ sở dữ liệu số cơ bảnCơ sở dữ liệu số cơ bản,"[các tệp tin (file) bản vẽ và văn bản được in ấn thành một phần của hồ sơ bản giấy không bao gồm các văn bản, tài liệu liên quan theo quy định của pháp luật về quy hoạch đô thị và nông thôn][các tệp tin (file) bản vẽ và[các tệp tin (file) bản vẽ và  vănvăn  bảnbản  đượcđược  inin  ấn thànhấn thành  mộtmột  phầnphần  củacủa  hồ sơhồ sơ  bảnbản  giấygiấy  khôngkhông  bao gồm các văn bản, tài liệu liên quan theo quy định củabao gồm các văn bản, tài liệu liên quan theo quy định của  pháppháp  luậtluật  vềvề  quy hoạchquy hoạch  đôđô  thịthị  vàvà  nông thôn]nông thôn]",Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
bbb,Cơ sở dữ liệu số pháp lýCơ sở dữ liệu số pháp lýCơ sở dữ liệu số pháp lý,"[Các tệp tin (file) được số hóa, quét (scan) từ hồ sơ bằng bản giấy hoặc chứng thực điện tử theo quy định của pháp luật về quy hoạch đô thị và nông thôn][[CácCác  tệptệp  tintin  (file)(file)  được số hóa, quét (scan) từ hồ sơđược số hóa, quét (scan) từ hồ sơ  bằngbằng  bảnbản  giấygiấy  hoặc chứng thực điện tử theo quyhoặc chứng thực điện tử theo quy  địnhđịnh  củacủa  pháppháp  luậtluật về về  quyquy  hoạchhoạch  đôđô  thịthị  và nông thôn]và nông thôn]",Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
ccc,Cơ sở dữ liệu số địa lý (GIS) quy hoạchCơCơ  sởsở  dữdữ  liệuliệu  số địasố địa  lýlý  (GIS) quy hoạch(GIS) quy hoạch,[Các tệp tin (file) được chuyển đổi thành dữ liệu địa lý từ cơ sở dữ liệu gốc theo quy định của pháp luật về quy hoạch đô thị và nông thôn][Các[Các  tệptệp  tintin  (file)(file)  được chuyển đổi thành dữ liệu địađược chuyển đổi thành dữ liệu địa  lýlý  từtừ  cơcơ  sởsở  dữdữ  liệu gốcliệu gốc  theotheo  quyquy  địnhđịnh  của phápcủa pháp  luậtluật  vềvề  quyquy  hoạch đô thị và nông thôn]hoạch đô thị và nông thôn],Cơ quan tổ chức lập nhiệm vụ quy hoạch có trách nhiệm nhập dữ liệu trên Hệ thống thông tin về hoạt động xây dựng khi trình phê duyệt nhiệm vụ quy hoạch theo quy địnhCơ quan tổ chức lập nhiệm vụ quyCơ quan tổ chức lập nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm nhậpnhiệm nhập  dữdữ  liệuliệu  trêntrên  HệHệ  thống thôngthống thông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng  khikhi  trìnhtrình  phêphê  duyệt nhiệm vụ quy hoạch theo quy địnhduyệt nhiệm vụ quy hoạch theo quy định
333,Dữ liệu kết quả giải quyết thủ tụcDữ liệu kết quả giải quyết thủ tụcDữ liệu kết quả giải quyết thủ tục,Dữ liệu kết quả giải quyết thủ tụcDữ liệu kết quả giải quyết thủ tụcDữ liệu kết quả giải quyết thủ tục,Dữ liệu kết quả giải quyết thủ tụcDữ liệu kết quả giải quyết thủ tụcDữ liệu kết quả giải quyết thủ tục
3.13.13.1,"Quyết định phê duyệt nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạchQuyếtQuyết  địnhđịnh  phêphê  duyệt nhiệmduyệt nhiệm  vụvụ  quyquy  hoạch, hoạch, điềuđiều chỉnh nhiệm vụ quy hoạch chỉnh nhiệm vụ quy hoạch","[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập[Nhập  số:..,số:..,  ngàyngày  .... tháng.... tháng  ........  năm....,năm....,  cơ quan ban hành văn bản]cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  ký sốký số  hoặchoặc  đượcđược  chứng thựcchứng thực  bảnbản  sao điệnsao điện  tửtử  từ bản chính]từ bản chính]",
3.23.23.2,"Hồ sơ nhiệm vụ quy hoạch, điều chỉnh nhiệm vụ quy hoạch được đóng dấu theo quy định của pháp luật về quy hoạch đô thị và nông thôn và hồ sơ điện tử kèm theoHồHồ  sơsơ  nhiệmnhiệm  vụvụ  quy hoạch, quy hoạch, điềuđiều chỉnh nhiệm vụ quy hoạch được đóng dấu chỉnh nhiệm vụ quy hoạch được đóng dấu  theotheo  quyquy  địnhđịnh  của pháp của pháp luậtluật  về quyvề quy  hoạch đôhoạch đô  thịthị  vàvà  nôngnông  thônthôn  và hồ sơ điện tử kèm theovà hồ sơ điện tử kèm theo",,"Cơ quan thẩm định nhiệm vụ quy hoạch có trách nhiệm, phối hợp với cơ quan tổ chức lập quy hoạch để cập nhật hồ sơ nhiệm vụ quy hoạch đã được phê duyệt vào Cơ sở dữ liệu quốc gia về hoạt động xây dựngCơ quan thẩm định nhiệm vụ quyCơ quan thẩm định nhiệm vụ quy  hoạchhoạch  cócó  tráchtrách  nhiệm, phối hợp với cơ quan tổ chức lập quy hoạch để cập nhật hồ sơnhiệm, phối hợp với cơ quan tổ chức lập quy hoạch để cập nhật hồ sơ  nhiệmnhiệm  vụvụ  quyquy  hoạchhoạch  đã được phê duyệt vào Cơ sở dữ liệu quốc gia về hoạt động xây dựngđã được phê duyệt vào Cơ sở dữ liệu quốc gia về hoạt động xây dựng"
